IndicatorID,IndicatorName,ParentCode,ParentName,AreaCode,AreaName,AreaType,Sex,Age,Category_Type,Category,Timeperiod,Value,Lower_CI_95.0_limit,Upper_CI_95.0_limit,Lower_CI_99.8_limit,Upper_CI_99.8_limit,Count,Denominator,Value_note,Recent_Trend,Compared_to_England_value_or_percentiles,Compared_to_Region_value_or_percentiles,Time_period_Sortable,New_data,Compared_to_goal
41001,Suicide rate,,,E92000001,England,England,Male,10+ yrs,,,2015 - 17,14.690279082344,14.4070707126033,14.9776232268464,,,10392,71292662,,Cannot be calculated,Not compared,Not compared,20150000,,
41001,Suicide rate,E92000001,England,E12000004,East Midlands region,Region,Male,10+ yrs,,,2015 - 17,13.7631458924502,12.8384461518359,14.7364684729945,,,835,6142151,,Cannot be calculated,Similar,Not compared,20150000,,
41001,Suicide rate,E12000004,East Midlands region,E06000015,Derby,County & UA,Male,10+ yrs,,,2015 - 17,12.5176049970749,8.82047063220374,17.2136787956827,,,39,326485,,Cannot be calculated,Similar,Similar,20150000,,
41001,Suicide rate,E12000004,East Midlands region,E06000016,Leicester,County & UA,Male,10+ yrs,,,2015 - 17,13.2545984087688,9.8442508387858,17.4169515186351,,,56,445928,,Cannot be calculated,Similar,Similar,20150000,,
41001,Suicide rate,E12000004,East Midlands region,E06000017,Rutland,County & UA,Male,10+ yrs,,,2015 - 17,,,,,,6,53909,Value cannot be calculated as number of cases is too small,Cannot be calculated,Not compared,Not compared,20150000,,
41001,Suicide rate,E12000004,East Midlands region,E06000018,Nottingham,County & UA,Male,10+ yrs,,,2015 - 17,15.7144244199003,11.8196969585272,20.4281607259917,,,61,429736,,Cannot be calculated,Similar,Similar,20150000,,
41001,Suicide rate,E12000004,East Midlands region,E10000007,Derbyshire,County & UA,Male,10+ yrs,,,2015 - 17,14.5130883119738,12.2503867717855,17.0697770399939,,,148,1030902,,Cannot be calculated,Similar,Similar,20150000,,
41001,Suicide rate,E12000004,East Midlands region,E10000018,Leicestershire,County & UA,Male,10+ yrs,,,2015 - 17,13.1444718195482,10.8102656761493,15.8275513832981,,,114,894197,,Cannot be calculated,Similar,Similar,20150000,,
41001,Suicide rate,E12000004,East Midlands region,E10000019,Lincolnshire,County & UA,Male,10+ yrs,,,2015 - 17,14.7524927380812,12.3916054901732,17.4281743545585,,,141,968145,,Cannot be calculated,Similar,Similar,20150000,,
41001,Suicide rate,E12000004,East Midlands region,E10000021,Northamptonshire,County & UA,Male,10+ yrs,,,2015 - 17,16.0161606271638,13.5619608550187,18.7847196813544,,,152,937125,,Cannot be calculated,Similar,Similar,20150000,,
41001,Suicide rate,E12000004,East Midlands region,E10000024,Nottinghamshire,County & UA,Male,10+ yrs,,,2015 - 17,11.1424747095667,9.21413497059778,13.3537212843376,,,118,1055724,,Cannot be calculated,Lower,Lower,20150000,,
91390,"Suicide crude rate 10-34 years: per 100,000 (5 year average) ",,,E92000001,England,England,Male,10-34 yrs,,,2013 - 17,10.4770307233055,10.1762646560292,10.7844289367425,,,4595,43857846,,Cannot be calculated,Not compared,Not compared,20130000,,
91390,"Suicide crude rate 10-34 years: per 100,000 (5 year average) ",E92000001,England,E12000004,East Midlands region,Region,Male,10-34 yrs,,,2013 - 17,10.531957084469,,,,,384,3646046,Aggregated from all known lower geography values,Cannot be calculated,Not compared,Not compared,20130000,,
91390,"Suicide crude rate 10-34 years: per 100,000 (5 year average) ",E12000004,East Midlands region,E06000015,Derby,County & UA,Male,10-34 yrs,,,2013 - 17,10.8217788298952,6.93167439967967,16.1026339452077,,,24,221775,,Cannot be calculated,Similar,Similar,20130000,,
91390,"Suicide crude rate 10-34 years: per 100,000 (5 year average) ",E12000004,East Midlands region,E06000016,Leicester,County & UA,Male,10-34 yrs,,,2013 - 17,6.57266798882075,4.16517705584875,9.86266275439024,,,23,349934,,Cannot be calculated,Lower,Lower,20130000,,
91390,"Suicide crude rate 10-34 years: per 100,000 (5 year average) ",E12000004,East Midlands region,E06000017,Rutland,County & UA,Male,10-34 yrs,,,2013 - 17,3.3003300330033,0.0835571220603627,18.3882620163,,,1,30300,,Cannot be calculated,Similar,Similar,20130000,,
91390,"Suicide crude rate 10-34 years: per 100,000 (5 year average) ",E12000004,East Midlands region,E06000018,Nottingham,County & UA,Male,10-34 yrs,,,2013 - 17,9.63468044517729,6.70992467687378,13.3999161225394,,,35,363271,,Cannot be calculated,Similar,Similar,20130000,,
91390,"Suicide crude rate 10-34 years: per 100,000 (5 year average) ",E12000004,East Midlands region,E10000007,Derbyshire,County & UA,Male,10-34 yrs,,,2013 - 17,10.6851975011376,8.11323672073698,13.8133428253732,,,58,542807,,Cannot be calculated,Similar,Similar,20130000,,
91390,"Suicide crude rate 10-34 years: per 100,000 (5 year average) ",E12000004,East Midlands region,E10000018,Leicestershire,County & UA,Male,10-34 yrs,,,2013 - 17,11.458578227516,8.70046226408285,14.8131346501723,,,58,506171,,Cannot be calculated,Similar,Similar,20130000,,
91390,"Suicide crude rate 10-34 years: per 100,000 (5 year average) ",E12000004,East Midlands region,E10000019,Lincolnshire,County & UA,Male,10-34 yrs,,,2013 - 17,12.0151080293866,9.21142783465712,15.4030818999058,,,62,516017,,Cannot be calculated,Similar,Similar,20130000,,
91390,"Suicide crude rate 10-34 years: per 100,000 (5 year average) ",E12000004,East Midlands region,E10000021,Northamptonshire,County & UA,Male,10-34 yrs,,,2013 - 17,11.3465573428967,8.67874561571281,14.5753740241568,,,61,537608,,Cannot be calculated,Similar,Similar,20130000,,
