IndicatorID,IndicatorName,ParentCode,ParentName,AreaCode,AreaName,AreaType,Sex,Age,Category_Type,Category,Timeperiod,Value,Lower_CI_95.0_limit,Upper_CI_95.0_limit,Lower_CI_99.8_limit,Upper_CI_99.8_limit,Count,Denominator,Value_note,Recent_Trend,Compared_to_England_value_or_percentiles,Compared_to_Region_value_or_percentiles,Time_period_Sortable,New_data,Compared_to_goal
41001,Suicide rate,,,E92000001,England,England,Male,10+ yrs,,,2015 - 17,14.690279082344,14.4070707126033,14.9776232268464,,,10392,71292662,,Cannot be calculated,Not compared,Not compared,20150000,,
41001,Suicide rate,E92000001,England,E12000002,North West region,Region,Male,10+ yrs,,,2015 - 17,16.0598430015087,15.2441111890205,16.9076087622355,,,1476,9318249,,Cannot be calculated,Higher,Not compared,20150000,,
41001,Suicide rate,E12000002,North West region,E06000006,Halton,County & UA,Male,10+ yrs,,,2015 - 17,14.5975665692317,9.32233381002413,21.758747046688,,,24,161300,,Cannot be calculated,Similar,Similar,20150000,,
41001,Suicide rate,E12000002,North West region,E06000007,Warrington,County & UA,Male,10+ yrs,,,2015 - 17,13.0999713525804,9.15850209219189,18.1560198987908,,,36,272049,,Cannot be calculated,Similar,Similar,20150000,,
41001,Suicide rate,E12000002,North West region,E06000008,Blackburn with Darwen,County & UA,Male,10+ yrs,,,2015 - 17,17.4635619021234,11.4140324925621,25.4124637968548,,,30,189236,,Cannot be calculated,Similar,Similar,20150000,,
41001,Suicide rate,E12000002,North West region,E06000009,Blackpool,County & UA,Male,10+ yrs,,,2015 - 17,22.1646089120526,15.7761609520519,30.2545627396229,,,40,182214,,Cannot be calculated,Higher,Similar,20150000,,
41001,Suicide rate,E12000002,North West region,E06000049,Cheshire East,County & UA,Male,10+ yrs,,,2015 - 17,13.2629692120455,10.1842462861353,16.9721417006183,,,64,489265,,Cannot be calculated,Similar,Similar,20150000,,
41001,Suicide rate,E12000002,North West region,E06000050,Cheshire West and Chester,County & UA,Male,10+ yrs,,,2015 - 17,13.162618298144,9.92128834045838,17.118684227677,,,56,433042,,Cannot be calculated,Similar,Similar,20150000,,
41001,Suicide rate,E12000002,North West region,E08000001,Bolton,County & UA,Male,10+ yrs,,,2015 - 17,18.6407913420295,14.4482924042344,23.6635785780066,,,68,361464,,Cannot be calculated,Similar,Similar,20150000,,
41001,Suicide rate,E12000002,North West region,E08000002,Bury,County & UA,Male,10+ yrs,,,2015 - 17,12.6601536368419,8.5227314839247,18.0966034107114,,,30,238898,,Cannot be calculated,Similar,Similar,20150000,,
41001,Suicide rate,E12000002,North West region,E08000003,Manchester,County & UA,Male,10+ yrs,,,2015 - 17,14.9512276352899,11.6779670002123,18.7839160490225,,,89,704200,,Cannot be calculated,Similar,Similar,20150000,,
41001,Suicide rate,E12000002,North West region,E08000004,Oldham,County & UA,Male,10+ yrs,,,2015 - 17,12.8107910776131,8.99458033334206,17.6894399206596,,,37,291129,,Cannot be calculated,Similar,Similar,20150000,,
41001,Suicide rate,E12000002,North West region,E08000005,Rochdale,County & UA,Male,10+ yrs,,,2015 - 17,14.3783913165617,10.2006295030715,19.6849546850909,,,39,272905,,Cannot be calculated,Similar,Similar,20150000,,
41001,Suicide rate,E12000002,North West region,E08000006,Salford,County & UA,Male,10+ yrs,,,2015 - 17,19.0198243372851,14.3665104071649,24.660668774506,,,60,323155,,Cannot be calculated,Similar,Similar,20150000,,
41001,Suicide rate,E12000002,North West region,E08000007,Stockport,County & UA,Male,10+ yrs,,,2015 - 17,12.8897858434334,9.40233162270702,17.2356429326687,,,46,370231,,Cannot be calculated,Similar,Similar,20150000,,
41001,Suicide rate,E12000002,North West region,E08000008,Tameside,County & UA,Male,10+ yrs,,,2015 - 17,20.8126998642454,15.81082406733,26.8860158364251,,,59,283992,,Cannot be calculated,Higher,Similar,20150000,,
41001,Suicide rate,E12000002,North West region,E08000009,Trafford,County & UA,Male,10+ yrs,,,2015 - 17,12.4124979368802,8.62138147986486,17.2930582543211,,,35,295914,,Cannot be calculated,Similar,Similar,20150000,,
41001,Suicide rate,E12000002,North West region,E08000010,Wigan,County & UA,Male,10+ yrs,,,2015 - 17,17.313730486684,13.4824124152957,21.8747728578975,,,73,423496,,Cannot be calculated,Similar,Similar,20150000,,
41001,Suicide rate,E12000002,North West region,E08000011,Knowsley,County & UA,Male,10+ yrs,,,2015 - 17,20.6200049464962,14.5137623901638,28.4006344969606,,,38,181732,,Cannot be calculated,Similar,Similar,20150000,,
41001,Suicide rate,E12000002,North West region,E08000012,Liverpool,County & UA,Male,10+ yrs,,,2015 - 17,14.3136231333556,11.4124123974915,17.7106751902503,,,89,641382,,Cannot be calculated,Similar,Similar,20150000,,
